time_s,backlog_pkts,backlog_bytes
7.2402,32,93868
7.2451,32,93868
7.2501,32,93868
7.2550,32,95382
7.2598,32,95382
7.2646,32,95382
7.2715,32,95382
7.2771,32,95382
7.2832,32,95382
7.2883,32,95382
7.2931,32,95382
7.2989,32,95382
7.3033,32,95382
7.3082,32,95382
7.3127,32,95382
7.3172,33,96896
7.3216,33,96896
7.3260,33,96896
7.3305,33,96896
7.3374,33,96896
7.3439,32,93868
7.3486,32,93868
7.3539,32,93868
7.3591,32,93868
7.3636,32,95382
7.3696,32,95382
7.3757,31,92354
7.3801,32,95382
7.3844,32,95382
7.3891,31,92354
7.3943,32,95382
7.3986,32,95382
7.4039,32,95382
7.4113,32,95382
7.4187,32,95382
7.4238,32,95382
7.4279,33,96896
7.4324,33,96896
7.4364,33,96896
7.4407,33,96896
7.4448,33,96896
7.4489,32,93868
7.4530,32,93868
7.4573,33,96896
7.4613,33,96896
7.4653,32,93868
7.4694,32,93868
7.4736,32,95382
7.4795,32,95382
7.4836,32,95382
7.4878,32,95382
7.4923,32,95382
7.4989,31,92354
7.5042,32,95382
7.5109,32,95382
7.5151,32,95382
7.5196,32,95382
7.5239,32,95382
7.5283,31,92354
7.5327,33,96896
7.5399,33,96896
7.5462,33,96896
7.5519,33,96896
7.5568,33,96896
7.5617,33,95382
7.5670,33,95382
7.5719,33,95382
7.5770,33,95382
7.5839,33,96896
7.5889,33,96896
7.5936,32,93868
7.5981,32,93868
7.6027,33,96896
7.6112,32,93868
7.6172,32,93868
7.6224,32,93868
7.6276,32,93868
7.6321,32,93868
7.6367,33,96896
7.6410,33,96896
7.6475,33,96896
7.6523,33,96896
7.6566,33,96896
7.6613,32,93868
7.6657,33,96896
7.6701,34,99924
7.6757,33,96896
7.6821,33,96896
7.6867,33,96896
7.6911,33,98410
7.6954,33,98410
7.6997,33,98410
7.7043,33,98410
7.7085,33,98410
7.7127,33,99924
7.7182,33,99924
7.7230,33,99924
7.7273,33,99924
7.7316,32,96896
7.7364,32,96896
7.7408,32,96896
7.7452,32,96896
7.7509,32,96896
7.7559,33,98410
7.7622,33,98410
7.7673,33,98410
7.7723,33,98410
7.7774,31,92354
7.7821,32,95382
7.7882,33,98410
7.7931,33,98410
7.7984,32,95382
7.8043,32,95382
7.8090,33,98410
7.8146,33,98410
7.8193,33,98410
7.8238,32,95382
7.8287,33,98410
7.8354,33,98410
7.8404,32,95382
7.8452,32,95382
7.8502,32,95382
7.8575,34,99924
7.8629,34,99924
7.8698,33,96896
7.8752,33,96896
7.8805,33,96896
7.8865,33,96896
7.8920,34,99924
7.8968,34,99924
7.9021,34,99924
7.9070,34,99924
7.9119,33,98410
7.9168,33,98410
7.9217,33,98410
7.9269,33,98410
7.9317,33,98410
7.9378,33,98410
7.9425,33,98410
7.9470,33,98410
7.9513,33,98410
7.9558,33,98410
7.9629,34,99924
7.9695,34,99924
7.9759,34,99924
7.9808,34,99924
7.9873,34,99924
7.9923,34,99924
7.9974,34,99924
8.0024,34,99924
8.0073,34,99924
8.0122,34,99924
8.0173,33,98410
8.0222,33,98410
8.0272,33,98410
8.0323,33,98410
8.0372,33,98410
8.0421,33,98410
8.0476,33,98410
8.0525,33,98410
8.0573,33,98410
8.0624,33,98410
8.0673,33,98410
8.0722,33,98410
8.0770,34,99924
8.0818,34,99924
8.0870,34,99924
8.0936,34,99924
8.0997,34,99924
8.1046,34,99924
8.1099,34,99924
8.1153,34,99924
8.1203,34,99924
8.1253,34,99924
8.1304,33,98410
8.1354,33,98410
8.1407,33,98410
8.1456,33,98410
8.1505,34,101438
8.1553,34,101438
8.1602,34,101438
8.1652,34,101438
8.1701,34,101438
8.1752,34,101438
8.1800,34,101438
8.1849,34,99924
8.1900,34,99924
8.1950,34,99924
8.1999,34,99924
8.2050,34,99924
8.2100,34,99924
8.2150,35,102952
8.2204,35,102952
8.2254,35,102952
8.2304,34,99924
8.2355,34,101438
8.2404,34,101438
8.2463,34,101438
8.2512,34,101438
8.2561,34,101438
8.2610,34,101438
8.2660,34,101438
8.2720,34,101438
8.2771,34,101438
8.2823,34,101438
8.2874,34,101438
8.2922,34,99924
8.2973,34,99924
8.3022,34,99924
8.3072,34,99924
8.3123,34,99924
8.3173,34,99924
8.3223,33,96896
8.3274,34,99924
8.3326,35,102952
8.3375,35,102952
8.3424,35,102952
8.3473,34,101438
8.3525,34,101438
8.3575,34,101438
8.3630,34,101438
8.3682,34,101438
8.3734,34,101438
8.3796,33,98410
8.3858,33,98410
8.3908,34,101438
8.3960,35,102952
8.4012,35,102952
8.4062,35,102952
8.4113,35,102952
8.4167,35,102952
8.4220,35,102952
8.4271,35,102952
8.4314,35,101438
8.4356,35,101438
8.4398,35,101438
8.4442,35,101438
8.4482,36,104466
8.4522,36,104466
8.4564,35,102952
8.4605,35,102952
8.4648,35,102952
8.4689,35,102952
8.4731,35,102952
8.4773,35,102952
8.4815,35,102952
8.4858,35,102952
8.4901,35,102952
8.4944,35,102952
8.4986,35,102952
8.5030,35,102952
8.5073,35,102952
8.5117,35,102952
8.5162,35,102952
8.5205,35,102952
8.5249,35,102952
8.5294,35,102952
8.5338,35,102952
8.5381,34,99924
8.5427,35,102952
8.5471,35,102952
8.5519,35,102952
8.5562,35,102952
8.5604,35,102952
8.5646,34,101438
8.5688,34,101438
8.5730,34,101438
8.5772,34,101438
8.5816,34,101438
8.5859,34,101438
8.5910,34,101438
8.5953,34,102952
8.5997,34,102952
8.6039,34,102952
8.6085,33,99924
8.6128,33,99924
8.6171,34,101438
8.6215,34,101438
8.6259,34,101438
8.6303,34,101438
8.6348,35,104466
8.6391,35,104466
8.6435,35,104466
8.6480,34,101438
8.6524,35,104466
8.6576,35,104466
8.6619,35,104466
8.6664,35,104466
8.6710,35,104466
8.6755,35,104466
8.6800,34,101438
8.6844,34,101438
8.6889,34,101438
8.6933,34,101438
8.6979,35,104466
8.7024,35,104466
8.7069,35,104466
8.7111,35,104466
8.7154,35,104466
8.7202,36,105980
8.7245,35,102952
8.7289,35,102952
8.7332,35,102952
8.7376,35,102952
8.7419,35,102952
8.7463,36,105980
8.7507,36,105980
8.7550,36,105980
8.7593,36,105980
8.7640,36,105980
8.7684,35,102952
8.7728,35,102952
8.7770,35,102952
8.7813,35,104466
8.7856,35,104466
8.7899,35,104466
8.7942,35,104466
8.7988,35,104466
8.8030,35,104466
8.8089,35,104466
8.8132,35,104466
8.8175,35,104466
8.8218,35,104466
8.8263,35,104466
8.8306,36,105980
8.8350,36,105980
8.8395,36,105980
8.8437,36,105980
8.8481,36,105980
8.8524,36,105980
8.8573,36,105980
8.8622,36,105980
8.8671,35,102952
8.8714,35,102952
8.8761,35,102952
8.8804,35,102952
8.8848,35,102952
8.8902,35,104466
8.8950,35,104466
8.8993,35,104466
8.9035,35,104466
8.9084,35,104466
8.9137,35,104466
8.9192,35,104466
8.9240,36,107494
8.9290,36,107494
8.9338,36,107494
8.9387,36,105980
8.9438,36,105980
8.9487,36,105980
8.9533,36,105980
8.9583,36,105980
8.9629,36,105980
8.9676,36,105980
8.9724,36,105980
8.9772,37,109008
8.9818,37,109008
8.9868,37,109008
8.9910,36,105980
8.9953,36,105980
8.9999,36,107494
9.0044,36,107494
9.0090,36,107494
9.0135,36,107494
9.0183,36,107494
9.0231,36,107494
9.0283,36,107494
9.0330,36,107494
9.0375,36,107494
9.0423,36,107494
9.0470,37,109008
9.0514,37,109008
9.0562,37,109008
9.0608,37,109008
9.0658,37,109008
9.0708,37,109008
9.0758,37,109008
9.0807,37,109008
9.0855,36,105980
9.0905,36,105980
9.0954,36,105980
9.1002,36,105980
9.1053,37,109008
9.1101,36,107494
9.1149,35,104466
9.1201,36,107494
9.1263,36,107494
9.1313,36,107494
9.1361,36,107494
9.1409,36,107494
9.1456,36,107494
9.1506,37,109008
9.1553,37,109008
9.1599,37,109008
9.1646,37,109008
9.1697,37,109008
9.1755,37,109008
9.1803,37,109008
9.1848,37,109008
9.1894,37,109008
9.1941,36,105980
9.1989,37,109008
9.2036,37,109008
9.2083,37,109008
9.2130,37,109008
9.2190,37,110522
9.2235,37,110522
9.2278,37,110522
9.2320,37,110522
9.2361,37,110522
9.2403,37,110522
9.2452,37,110522
9.2492,37,110522
9.2534,37,110522
9.2575,37,110522
9.2619,37,109008
9.2676,36,105980
9.2718,37,109008
9.2760,37,109008
9.2803,37,109008
9.2846,37,109008
9.2889,37,109008
9.2932,37,109008
9.2983,37,109008
9.3037,37,109008
9.3080,37,109008
9.3122,37,109008
9.3164,37,109008
9.3206,37,109008
9.3248,38,112036
9.3288,37,110522
9.3331,37,110522
9.3378,36,107494
9.3420,37,110522
9.3462,37,110522
9.3504,37,110522
9.3546,37,110522
9.3588,37,110522
9.3629,38,112036
9.3673,38,112036
9.3718,37,109008
9.3761,38,112036
9.3805,38,112036
9.3846,38,112036
9.3887,38,112036
9.3930,38,112036
9.3971,38,112036
9.4013,38,112036
9.4053,37,109008
9.4096,38,112036
9.4137,39,115064
9.4180,39,115064
9.4221,38,112036
9.4263,38,112036
9.4304,38,112036
9.4346,38,113550
9.4387,38,113550
9.4427,38,113550
9.4469,38,113550
9.4511,38,113550
9.4558,38,113550
9.4599,38,113550
9.4638,38,113550
9.4678,38,113550
9.4719,38,112036
9.4758,37,109008
9.4798,38,112036
9.4838,38,112036
9.4893,38,112036
9.4932,39,115064
9.4971,39,115064
9.5009,39,115064
9.5048,39,115064
9.5087,39,115064
9.5126,39,115064
9.5185,39,115064
9.5225,39,115064
9.5265,38,112036
9.5307,38,112036
9.5347,38,112036
9.5387,39,115064
9.5429,39,115064
9.5486,38,113550
9.5537,38,113550
9.5577,38,113550
9.5634,38,113550
9.5675,38,113550
9.5715,38,113550
9.5756,39,115064
9.5796,39,115064
9.5837,39,115064
9.5878,39,115064
9.5917,39,115064
9.5956,39,115064
9.5996,38,112036
9.6037,39,115064
9.6077,38,112036
9.6131,39,115064
9.6172,39,115064
9.6213,39,115064
9.6254,39,115064
9.6301,38,112036
9.6344,39,115064
9.6385,39,115064
9.6425,40,118092
9.6465,40,118092
9.6515,40,118092
9.6559,39,116578
9.6600,38,113550
9.6641,39,116578
9.6684,39,116578
9.6727,39,116578
9.6769,39,116578
9.6813,40,118092
9.6854,40,118092
9.6898,40,118092
9.6940,40,118092
9.6983,40,118092
9.7026,40,118092
9.7068,40,118092
9.7111,40,118092
9.7159,40,118092
9.7201,40,118092
9.7245,40,118092
9.7286,40,118092
9.7330,40,118092
9.7371,40,118092
9.7413,41,121120
9.7456,41,121120
9.7500,41,121120
9.7544,40,118092
9.7588,40,118092
9.7644,40,119606
9.7711,40,119606
9.7755,40,119606
9.7795,40,119606
9.7835,39,116578
9.7874,40,119606
9.7912,40,118092
9.7956,40,118092
9.7994,40,118092
9.8034,40,118092
9.8075,40,118092
9.8114,41,121120
9.8153,41,121120
9.8192,41,121120
9.8230,41,121120
9.8268,41,121120
9.8306,41,121120
9.8350,41,121120
9.8394,41,121120
9.8434,41,121120
9.8473,40,118092
9.8512,40,118092
9.8552,41,121120
9.8590,41,121120
9.8629,40,118092
9.8668,40,118092
9.8707,40,119606
9.8747,40,119606
9.8787,41,122634
9.8827,41,122634
9.8867,41,122634
9.8907,41,122634
9.8947,41,121120
9.8988,41,121120
9.9028,41,121120
9.9067,41,121120
9.9107,41,121120
9.9154,41,121120
9.9195,41,121120
9.9235,41,121120
9.9275,41,121120
9.9314,40,118092
9.9353,41,121120
9.9396,41,121120
9.9436,41,121120
9.9477,42,124148
9.9531,42,124148
9.9570,41,121120
9.9609,41,121120
9.9663,41,121120
9.9703,41,121120
9.9746,42,124148
9.9798,41,122634
9.9838,41,122634
9.9878,41,122634
9.9918,40,119606
9.9958,41,122634
10.0000,42,124148
10.0042,42,124148
10.0082,42,124148
10.0121,42,124148
10.0163,42,124148
10.0202,42,124148
10.0242,42,124148
10.0283,42,124148
10.0323,42,124148
10.0363,42,124148
10.0404,41,121120
10.0449,41,121120
10.0499,42,124148
10.0549,42,124148
10.0599,41,121120
10.0649,41,121120
10.0699,42,124148
10.0749,42,124148
10.0799,42,124148
10.0849,42,124148
10.0899,42,125662
10.0949,42,125662
10.0999,42,125662
10.1049,43,127176
10.1099,43,127176
10.1149,43,127176
10.1208,43,127176
10.1249,42,124148
10.1300,43,127176
10.1349,43,127176
10.1399,43,127176
10.1449,43,127176
10.1499,43,127176
10.1549,43,127176
10.1599,43,127176
10.1649,43,127176
10.1699,43,127176
10.1749,43,127176
10.1799,43,127176
10.1849,43,127176
10.1899,43,127176
10.1955,43,127176
10.1999,43,128690
10.2049,42,125662
10.2099,42,125662
10.2149,42,124148
10.2199,43,127176
10.2249,44,130204
10.2299,44,130204
10.2349,44,130204
10.2399,44,130204
10.2449,44,130204
10.2499,44,130204
10.2549,44,130204
10.2599,44,130204
10.2649,44,130204
10.2699,44,130204
10.2749,44,130204
10.2799,44,130204
10.2849,43,127176
10.2899,44,130204
10.2949,45,133232
10.2998,45,133232
10.3049,45,133232
10.3099,44,131718
10.3149,44,130204
10.3199,44,130204
10.3249,44,130204
10.3299,44,130204
10.3349,44,130204
10.3399,45,133232
10.3451,45,133232
10.3499,45,133232
10.3549,45,133232
10.3599,45,133232
10.3649,45,133232
10.3699,45,133232
10.3751,45,133232
10.3799,45,133232
10.3849,45,133232
10.3899,45,133232
10.3949,46,136260
10.3999,46,136260
10.4049,46,136260
10.4099,46,136260
10.4149,46,136260
10.4199,45,133232
10.4249,45,133232
10.4299,45,133232
10.4349,45,133232
10.4399,45,133232
10.4449,45,133232
10.4499,45,133232
10.4549,46,136260
10.4599,46,136260
10.4649,46,136260
10.4699,46,136260
10.4749,46,136260
10.4799,46,136260
10.4849,46,136260
10.4899,46,136260
10.4949,46,136260
10.4999,46,136260
10.5049,46,136260
10.5099,46,136260
10.5149,46,136260
10.5199,46,136260
10.5249,46,136260
10.5299,46,136260
10.5349,46,136260
10.5399,46,136260
10.5449,46,136260
10.5499,46,136260
10.5549,46,136260
10.5599,46,136260
10.5649,46,136260
10.5699,47,139288
10.5749,47,139288
10.5799,47,139288
10.5851,47,139288
10.5899,46,136260
10.5949,46,136260
10.5999,46,136260
10.6049,47,139288
10.6099,46,136260
10.6149,46,136260
10.6199,47,139288
10.6249,47,139288
10.6299,47,137774
10.6349,47,139288
10.6399,47,139288
10.6449,47,139288
10.6499,47,139288
10.6549,47,139288
10.6599,47,139288
10.6649,47,139288
10.6699,47,139288
10.6749,48,142316
10.6799,47,139288
10.6849,47,139288
10.6899,48,142316
10.6951,48,142316
10.6999,48,142316
10.7051,48,142316
10.7099,48,142316
10.7149,48,142316
10.7199,47,139288
10.7249,48,142316
10.7299,48,142316
10.7349,48,140802
10.7399,48,140802
10.7449,47,139288
10.7499,48,142316
10.7549,47,139288
10.7599,47,139288
10.7649,48,142316
10.7699,49,145344
10.7749,49,145344
10.7799,49,145344
10.7849,49,145344
10.7899,49,145344
10.7949,49,145344
10.7999,49,145344
10.8049,49,145344
10.8099,49,145344
10.8149,49,145344
10.8199,49,145344
10.8249,49,145344
10.8299,48,142316
10.8349,49,145344
10.8399,50,146858
10.8449,50,146858
10.8499,51,149886
10.8549,50,148372
10.8599,50,148372
10.8649,50,148372
10.8699,50,148372
10.8749,50,148372
10.8799,50,148372
10.8849,50,148372
10.8899,50,148372
10.8949,50,148372
10.8999,50,148372
10.9049,50,148372
10.9099,50,148372
10.9149,50,148372
10.9205,50,148372
10.9249,50,148372
10.9299,50,148372
10.9349,50,148372
10.9399,52,152914
10.9449,52,152914
10.9499,52,152914
10.9549,52,152914
10.9599,52,152914
10.9649,51,151400
10.9699,51,151400
10.9749,51,151400
10.9799,51,151400
10.9849,51,151400
10.9899,51,151400
10.9949,51,151400
10.9999,51,151400
11.0049,51,151400
11.0099,51,151400
11.0149,51,151400
11.0199,51,151400
11.0249,52,154428
11.0299,52,154428
11.0349,52,154428
11.0399,52,154428
11.0449,52,152914
11.0499,53,155942
11.0554,52,152914
11.0600,53,155942
11.0649,52,152914
11.0699,52,154428
11.0749,52,154428
11.0799,52,154428
11.0849,52,154428
11.0899,52,154428
11.0949,52,154428
11.0999,52,154428
11.1049,53,157456
11.1099,53,157456
11.1149,53,157456
11.1199,53,157456
11.1249,53,157456
11.1299,53,157456
11.1349,53,157456
11.1399,53,157456
11.1449,52,154428
11.1499,54,158970
11.1549,53,155942
11.1599,53,155942
11.1649,53,155942
11.1699,53,155942
11.1749,53,155942
11.1807,53,157456
11.1849,53,157456
11.1899,54,160484
11.1949,54,160484
11.1999,54,160484
11.2051,54,160484
11.2099,54,160484
11.2149,54,160484
11.2199,54,160484
11.2251,54,160484
11.2299,53,157456
11.2349,54,160484
11.2399,54,160484
11.2449,55,161998
11.2499,55,161998
11.2549,55,161998
11.2599,55,161998
11.2649,54,158970
11.2699,55,161998
11.2749,55,161998
11.2799,55,161998
11.2849,55,161998
11.2899,55,163512
11.2949,55,163512
11.2999,55,163512
11.3051,54,160484
11.3099,55,163512
11.3149,55,163512
11.3199,55,163512
11.3249,55,163512
11.3299,55,163512
11.3355,55,163512
11.3399,56,166540
11.3449,56,166540
11.3499,56,165026
11.3549,56,165026
11.3599,56,165026
11.3649,56,165026
11.3699,56,165026
11.3749,55,161998
11.3799,56,165026
11.3849,56,165026
11.3899,57,168054
11.3949,57,168054
11.3999,56,166540
11.4049,56,166540
11.4099,56,166540
11.4149,57,169568
11.4199,57,169568
11.4249,57,169568
11.4308,57,169568
11.4350,57,169568
11.4399,57,169568
11.4449,57,169568
11.4499,58,171082
11.4549,58,171082
11.4599,58,171082
11.4649,58,171082
11.4699,58,171082
11.4749,58,171082
11.4799,58,171082
11.4849,59,174110
11.4899,59,174110
11.4949,59,174110
11.4999,59,174110
11.5049,59,174110
11.5099,58,172596
11.5149,58,172596
11.5199,58,172596
11.5251,58,172596
11.5299,58,172596
11.5349,58,172596
11.5399,58,172596
11.5449,58,172596
11.5499,58,172596
11.5549,59,174110
11.5599,59,174110
11.5651,59,174110
11.5699,59,174110
11.5749,59,174110
11.5799,58,171082
11.5849,59,174110
11.5899,59,174110
11.5949,0,0
11.5999,0,0
11.6049,59,174110
11.6099,59,174110
11.6149,59,175624
11.6199,59,175624
11.6249,60,178652
11.6299,60,178652
11.6350,60,178652
11.6399,60,178652
11.6449,60,178652
11.6499,60,178652
11.6549,60,178652
11.6599,0,0
11.6649,61,180166
11.6699,61,180166
11.6749,61,180166
11.6799,61,180166
11.6849,61,180166
11.6899,61,180166
11.6949,0,0
11.6999,0,0
11.7049,61,180166
11.7099,61,180166
11.7149,61,180166
11.7199,61,180166
11.7249,61,181680
11.7299,61,181680
11.7349,61,181680
11.7399,61,181680
11.7449,61,181680
11.7499,61,181680
11.7549,61,181680
11.7599,62,183194
11.7649,62,183194
11.7699,61,180166
11.7749,61,180166
11.7799,62,183194
11.7849,62,183194
11.7899,63,186222
11.7949,63,186222
11.7999,63,186222
11.8049,63,186222
11.8099,62,183194
11.8149,62,183194
11.8199,62,183194
11.8249,62,183194
11.8299,63,186222
11.8349,63,187736
11.8399,62,184708
11.8449,62,184708
11.8499,63,187736
11.8549,62,184708
11.8599,64,189250
11.8649,63,186222
11.8699,64,189250
11.8749,64,189250
11.8799,64,189250
11.8849,64,189250
11.8899,64,189250
11.8953,64,189250
11.8999,64,189250
11.9049,64,189250
11.9099,64,189250
11.9149,64,189250
11.9199,64,189250
11.9249,63,186222
11.9299,64,189250
11.9352,64,189250
11.9399,64,189250
11.9449,64,190764
11.9499,64,190764
11.9549,64,190764
11.9599,64,189250
11.9649,64,189250
11.9704,64,189250
11.9749,64,189250
11.9799,64,189250
11.9849,64,189250
11.9899,64,189250
11.9949,64,189250
11.9999,64,189250
12.0049,64,189250
12.0099,64,189250
12.0149,64,189250
12.0199,64,189250
12.0249,64,189250
12.0299,64,189250
12.0349,64,189250
12.0399,64,189250
12.0449,64,189250
12.0499,64,189250
12.0549,63,187736
12.0599,64,189250
12.0649,64,189250
12.0699,64,189250
12.0749,64,189250
12.0799,64,189250
12.0851,64,189250
12.0899,64,189250
12.0949,64,189250
12.0999,64,189250
12.1049,64,189250
12.1099,64,189250
12.1149,64,189250
12.1199,64,189250
12.1249,64,189250
12.1299,64,189250
12.1349,64,189250
12.1399,64,189250
12.1449,64,189250
12.1499,64,189250
12.1549,63,186222
12.1599,63,187736
12.1649,63,187736
12.1699,63,187736
12.1748,63,187736
12.1799,63,187736
12.1849,63,187736
12.1899,63,187736
12.1950,63,187736
12.2015,63,187736
12.2062,64,190764
12.2103,64,190764
12.2149,64,190764
12.2203,63,187736
12.2249,64,190764
12.2299,63,187736
12.2349,63,187736
12.2399,63,187736
12.2450,63,187736
12.2499,63,187736
12.2549,63,187736
12.2599,63,187736
12.2649,63,187736
12.2699,64,190764
12.2749,64,190764
12.2799,64,190764
12.2849,64,190764
12.2900,64,190764
12.2949,64,190764
12.2999,64,190764
12.3049,63,187736
12.3099,63,187736
12.3149,64,190764
12.3199,64,189250
12.3249,64,189250
12.3299,63,186222
12.3353,63,184708
12.3399,63,183194
12.3449,63,183194
12.3499,63,181680
12.3549,63,180166
12.3599,63,180166
12.3649,63,180166
12.3699,63,180166
12.3755,62,175624
12.3799,0,0
12.3849,0,0
12.3899,63,175624
12.3949,62,172596
12.3999,62,171082
12.4049,62,169568
12.4099,63,169568
12.4149,63,168054
12.4199,63,166540
12.4249,63,166540
12.4299,64,168054
12.4349,64,166540
12.4399,64,165026
12.4449,64,165026
12.4499,64,163512
12.4549,63,160484
12.4599,63,158970
12.4649,63,158970
12.4700,63,157456
12.4749,63,157456
12.4799,63,155942
12.4849,63,154428
12.4899,63,154428
12.4949,63,152914
12.4999,63,151400
12.5049,63,151400
12.5099,64,152914
12.5149,64,151400
12.5199,64,149886
12.5249,64,149886
12.5299,64,148372
12.5349,64,146858
12.5399,63,142316
12.5449,63,140802
12.5511,63,139288
12.5557,63,137774
12.5599,63,137774
12.5649,63,137774
12.5699,63,136260
12.5749,63,136260
12.5799,63,134746
12.5863,62,131718
12.5905,63,133232
12.5952,63,131718
12.5999,62,128690
12.6055,62,127176
12.6099,62,127176
12.6149,63,128690
12.6199,63,127176
12.6249,62,125662
12.6299,62,124148
12.6356,60,121120
12.6403,60,121120
12.6449,60,124148
12.6498,60,124148
12.6549,60,124148
12.6599,60,125662
12.6649,59,124148
12.6699,59,125662
12.6749,59,125662
12.6802,58,125662
12.6849,57,125662
12.6899,55,122634
12.6949,56,125662
12.6998,55,124148
12.7049,55,127176
12.7099,55,125662
12.7149,55,125662
12.7199,55,124148
12.7249,55,124148
12.7299,55,124148
12.7349,56,125662
12.7399,57,128690
12.7449,56,125662
12.7499,57,128690
12.7549,57,127176
12.7599,56,127176
12.7649,57,127176
12.7699,57,127176
12.7749,56,125662
12.7799,56,125662
12.7856,56,127176
12.7902,55,124148
12.7949,56,127176
12.7999,56,125662
12.8049,57,128690
12.8099,57,127176
12.8149,56,125662
12.8199,58,130204
12.8249,57,127176
12.8299,58,130204
12.8349,58,128690
12.8399,58,128690
12.8449,59,128690
12.8499,58,127176
12.8549,59,127176
12.8599,61,128690
12.8649,64,133232
12.8698,63,130204
12.8749,64,130204
12.8799,64,127246
12.8853,64,127246
12.8899,64,125732
12.8949,64,125732
